Series Name,Series Code,Country Name,Country Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Canada,CAN,170.6516714,213.4812428,103.5001416,83.26075265,116.831457,101.6403458,114.6906726,126.3467476,128.9133218,148.8643634,66.55883269,122.028302,134.24452,106.6661219,112.667433,114.4711752,116.0415795,102.3700787,130.4665966,143.5220535,112.3227859,138.1581549,160.321512,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Australia,AUS,82.30190049,109.8733267,89.64743456,98.88573981,96.0851665,125.2475386,126.3827841,115.6348394,146.5232077,151.9515004,64.77981979,135.8893911,126.6349596,85.67929715,89.65199575,86.65434259,87.8112025,87.89432351,105.1328112,113.7202995,88.41489024,106.850934,129.6629975,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,74.27994417,66.90736591,50.08217159,50.33022276,61.99598908,63.02005771,62.89318791,67.39206466,63.13037609,58.63013073,287.0165634,330.8181532,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Israel,ISR,34.05317962,53.96935779,49.06317273,42.8231162,33.68901526,53.44220757,65.62394966,83.33872706,101.9295246,127.7113256,48.83986576,89.03881037,95.49005801,58.8243784,61.7103986,68.28316017,63.79440412,80.38635576,66.43332969,64.49454544,49.76655613,58.9785219,63.41215138,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,"Iran, Islamic Rep.",IRN,13.51439712,19.17200452,24.35007222,5.817554147,9.143156214,17.9388548,22.41614936,16.09179771,13.63677372,12.54281729,11.81383377,14.21324754,17.79789736,17.103336,14.12899573,70.16919132,25.33510204,21.90720482,22.05633414,21.85006429,43.77794929,113.0518948,508.223562,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Mexico,MEX,17.42561219,25.66401248,17.68640845,16.68532996,13.46196642,16.80064113,21.91160665,27.25176607,35.71366182,37.78148963,21.08626816,39.11411669,42.95187778,34.62043645,43.71487769,41.2741301,36.51066875,34.32575755,32.52775255,35.98379467,31.49948296,32.59382981,36.64476987,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,South Africa,ZAF,110.1662159,171.4259262,134.6274055,108.8914048,140.9883253,132.3467897,172.9897242,190.1601518,234.0668196,248.6467179,152.6897408,242.3089994,221.6308876,172.2038442,208.9599588,235.1820912,244.9982867,212.2654711,293.9934886,322.7109753,214.1058103,271.8807055,311.4536966,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Nigeria,NGA,18.90275532,4.951065083,..,..,2.497462112,..,11.68635014,12.66233964,13.76801349,30.50899275,14.15777535,10.92286182,13.77321651,9.416535754,12.11394677,15.49841183,10.93139639,10.13613901,7.362536524,9.905001389,7.473943432,9.256055405,13.08865554,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,87.0332362,106.7740791,52.80618481,48.22034575,38.48544118,20.69991851,21.20330925,21.36697713,22.93347608,16.7569735,10.02371513,18.74117432,15.99671303,13.86971705,10.77364716,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Pakistan,PAK,8.712718436,11.1281099,8.077032754,6.169008955,..,..,42.31232718,37.74700744,32.71539516,45.74929441,13.73138532,18.96310064,21.45291817,15.24804934,..,..,..,..,..,..,..,..,..,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Indonesia,IDN,23.13136704,45.74575134,16.24793089,14.33362262,15.36689466,23.28171674,28.52029714,28.48445563,38.0958838,48.97842945,19.35614609,39.83495235,47.72757098,43.68649352,46.65394886,37.99064551,47.38662527,41.03725655,45.68924908,51.26792736,46.70240956,46.76274865,46.84233809,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Singapore,SGP,110.799763,223.6530278,159.0673849,128.8380487,109.6685794,152.0820704,189.071207,201.3490094,258.5571196,297.9835531,136.8546801,247.8732433,269.8936735,214.1609891,259.2668667,242.0255018,239.0975191,207.778871,200.7421245,229.3380511,182.3594119,185.0323685,187.3218479,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Malaysia,MYS,132.4161587,176.7664953,120.6483714,128.2342403,124.7235892,145.9262648,145.5908267,125.7660302,144.8015411,168.0656263,81.98860765,142.9956614,160.2591537,132.7812068,148.3853923,154.7863046,135.7735488,127.0849745,119.4296882,142.8265397,110.9339709,110.6193864,129.406108,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Argentina,ARG,15.16409613,19.6977247,16.12904122,12.42441526,16.95693922,27.42805088,24.65345574,23.94635989,22.03333915,19.8483842,11.02184322,13.73818636,15.08632035,8.220148612,6.273966253,9.619994839,11.42690327,9.438368633,11.40761067,16.89484967,8.762253513,8.798018462,..,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Chile,CHL,63.25470543,90.25210306,77.18959686,78.73583787,70.88247413,113.0941539,118.0107172,111.5917048,113.3767039,123.3791132,73.36383854,134.6064007,157.4345116,107.5885099,117.2730416,95.63936777,89.91549699,78.49675264,85.23100532,106.6255884,84.88060733,73.17649798,72.62977175,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,"Venezuela, RB",VEN,8.299418252,7.607975652,6.914421131,5.057153665,4.284041662,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,27.54594615,15.14999021,..,11.57438717,9.172992707,6.283125488,4.770230355,4.637324147,3.373369503,..,..,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Norway,NOR,30.09843466,39.227882,38.36200558,39.86759839,32.75381577,41.81613424,53.31596957,61.64250451,80.95719979,88.14695452,31.38327194,58.56913827,68.50407872,44.06736632,47.34314006,50.45053247,43.72208965,49.95259523,62.34077658,71.48614255,60.79788659,72.30674165,..,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Switzerland,CHE,227.1164882,227.6843615,283.7716295,184.0169131,198.0818851,200.8081366,205.2658656,224.4116741,274.5654459,259.7339856,155.1870832,192.1152157,205.2858692,152.1912893,179.6915215,218.1568411,205.81368,218.8854131,204.0071044,242.5913477,198.6266382,254.3016089,270.5184519,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Sweden,SWE,102.9160904,136.1973064,124.9225009,97.57395107,67.12326361,86.70207165,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Netherlands,NLD,137.7102465,155.2524484,153.410299,116.5519471,84.68029234,84.23932562,81.81652287,86.50137638,106.2111919,112.6801739,40.83759766,64.163322,78.01677286,65.68605041,77.57695782,93.23593448,88.16428427,95.1556283,102.7630535,131.9277481,..,..,..,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Denmark,DNK,55.86462089,54.75966939,68.11653866,51.66875034,42.96466951,55.77381012,60.20884244,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Finland,FIN,72.15697168,30.16630054,26.30234891,15.74233061,10.8810361,10.93099404,10.30199883,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Austria,AUT,1.191322798,15.19979732,15.17323576,12.76112934,15.66181622,21.55094652,29.11728915,39.9413338,57.32433482,60.75466495,17.65729851,28.39417288,32.12846231,19.75270789,25.9004176,27.35329552,21.86932914,25.15356994,30.56223194,36.10352637,25.67126719,29.93519588,30.34825154,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Belgium,BEL,94.39498987,71.30244039,77.0634841,70.05098325,49.36712714,54.56213544,74.00772797,74.79129353,97.03818263,81.87190491,32.32346047,53.75402749,55.81940866,43.81952015,60.36791322,71.73860397,70.70091868,89.66568929,79.4316038,87.07721613,59.1006984,..,..,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,New Zealand,NZL,44.07874978,48.24780343,35.37089497,33.08142758,32.66150629,37.44977718,42.0875467,35.38390356,40.18022042,34.61328415,18.18475241,29.25417827,..,..,30.00459806,34.55174865,36.96507737,41.75482033,42.38993926,45.84285198,40.65032648,50.6259205,62.19061819,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Greece,GRC,..,..,..,62.17626601,43.38744576,52.69733463,51.97533969,58.54583674,73.36810099,83.08512671,25.34357903,33.99623007,22.74679971,11.93617469,18.54178344,34.57161215,23.42423652,21.50389491,19.24069666,25.32222993,18.09523698,26.13990076,26.98775769,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,Luxembourg,LUX,189.4883321,164.1085839,160.2271635,106.1850343,103.8106259,125.8397291,143.0023482,136.037452,185.3025144,321.9351924,113.2051112,192.8647271,179.8992159,109.613446,117.6691794,120.6087244,91.80682028,78.45869327,97.89973568,104.4541204,69.69350601,63.34866222,69.69300453,..,..
Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,World,WLD,89.24715552,114.702304,100.7000968,88.10022326,72.36723286,84.61175588,88.91691847,92.28589131,105.7716227,113.6422686,55.92913671,83.46376518,86.93360083,68.44644102,78.027539,88.61975923,89.97659986,94.27247391,96.6888211,110.6703235,91.42720813,107.9230542,132.9522374,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,United States,USA,7499,7229,6917,6177,5685,5295,5226,5145,5133,5109,4666,4401,4279,4171,4102,4180,4369,4381,4331,4336,4397,4266,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,United Kingdom,GBR,2399,2292,2428,2438,2405,2311,2486,2757,2913,2588,2415,2179,2105,1987,1879,1857,1858,..,..,..,..,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,United Arab Emirates,ARE,..,..,..,..,..,28,32,55,55,60,103,104,104,108,107,117,120,125,125,127,130,130,130,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,China,CHN,909,947,1086,1154,1223,1285,1373,1377,1421,1530,1604,1700,2063,2342,2494,2489,2613,2827,3052,3485,3584,3777,4154,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,India,IND,5724,5789,5853,5795,5650,5644,4725,4763,4796,4887,4921,4955,5034,5112,5191,5294,5541,5835,5820,5615,5065,5215,5215,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Russian Federation,RUS,41,..,21,21,57,266,412,414,539,592,561,550,556,534,292,261,254,251,242,230,221,213,213,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,France,FRA,784,1144,1185,936,874,817,787,749,730,707,673,652,617,586,562,500,495,490,485,465,457,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Germany,DEU,741,617,744,749,715,684,660,648,656,761,742,704,690,670,665,639,595,555,531,450,465,470,438,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Japan,JPN,1818,1889,2055,2103,2119,2174,2276,2323,2391,2389,2374,2320,2281,2280,2294,3408,3458,3504,3535,3598,3652,3704,3754,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Brazil,BRA,527,478,457,426,396,367,357,342,347,395,383,377,373,366,353,352,351,345,338,335,334,324,345,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Canada,CAN,1956,1538,1507,1278,1252,3578,3597,3719,3790,3881,3755,3624,3654,3845,3874,3810,3691,3501,3368,3278,3330,3358,3922,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Australia,AUS,1162,1217,1333,1334,1355,1405,1514,1643,1751,1913,1924,1882,1913,1983,1959,1955,1967,1989,1969,2013,2004,1952,1902,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Saudi Arabia,SAU,..,..,..,..,68,70,73,77,86,111,127,135,146,150,158,163,169,171,176,188,200,204,207,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Israel,ISR,661,653,664,648,622,573,573,579,601,643,630,609,596,576,532,491,458,440,427,431,420,414,426,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,"Iran, Islamic Rep.",IRN,277,295,285,297,307,345,404,408,320,329,356,364,369,348,322,314,315,318,325,326,323,331,367,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Mexico,MEX,194,186,175,167,163,158,151,150,132,125,125,125,130,128,131,138,141,136,137,141,140,139,140,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,South Africa,ZAF,650,652,604,510,429,390,369,348,359,374,367,353,352,347,338,322,322,316,303,294,289,274,264,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Nigeria,NGA,186,194,..,..,..,..,206,215,201,211,212,214,215,196,189,188,188,183,169,166,164,180,177,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,"Egypt, Arab Rep.",EGY,869,1032,1075,1109,1150,977,795,744,595,435,373,312,227,231,234,235,246,250,251,252,250,246,240,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Pakistan,PAK,773,765,723,709,..,..,639,639,628,630,629,629,625,621,555,550,557,..,..,..,..,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Indonesia,IDN,287,276,286,315,330,333,331,336,344,383,396,398,420,440,459,483,506,521,537,566,619,668,713,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Singapore,SGP,257,274,328,318,321,475,536,564,461,472,455,459,461,462,472,479,484,483,479,483,482,470,459,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Malaysia,MYS,728,749,787,804,857,897,955,1015,1021,983,972,952,948,932,911,900,895,892,893,894,902,919,927,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Argentina,ARG,131,125,122,116,110,106,103,100,101,106,107,101,101,99,101,97,95,93,93,96,93,91,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Chile,CHL,287,282,260,249,245,239,239,245,244,238,235,232,227,229,225,227,230,223,214,212,205,203,194,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,"Venezuela, RB",VEN,73,70,66,63,57,54,52,51,55,59,62,62,55,41,41,39,37,..,..,..,..,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,172,158,121,94,78,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Norway,NOR,214,195,191,188,180,160,166,191,195,208,209,190,195,194,184,173,173,171,171,180,186,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Switzerland,CHE,232,239,252,263,258,289,282,284,256,257,253,257,246,246,238,236,240,234,227,228,236,237,236,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Sweden,SWE,258,277,292,285,278,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Netherlands,NLD,214,387,392,329,294,268,256,237,224,221,211,164,150,144,135,99,98,100,103,102,103,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Denmark,DNK,242,233,225,208,193,188,178,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Finland,FIN,129,147,158,152,147,142,134,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Austria,AUT,96,97,97,99,109,104,100,92,96,102,101,97,89,88,84,82,82,79,71,67,67,71,68,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Belgium,BEL,156,159,161,159,148,145,141,138,137,135,131,128,124,120,118,117,113,117,..,..,..,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Iceland,ISL,67,64,64,62,64,48,34,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,New Zealand,NZL,122,113,131,145,149,166,158,153,151,152,147,143,137,144,141,143,154,171,173,164,131,123,122,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Greece,GRC,246,262,309,313,313,339,319,302,288,289,289,285,277,269,262,248,240,236,213,196,183,176,171,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,Luxembourg,LUX,53,50,54,49,47,44,42,39,36,34,33,30,29,27,25,24,25,27,28,28,27,28,29,..,..
"Listed domestic companies, total",CM.MKT.LDOM.NO,World,WLD,37928,38414,39892,40157,38894,41051,38724,39096,43104,44034,43949,42669,43427,44323,43772,44853,45743,43983,43806,43440,43554,43248,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,United States,USA,190.5177053,201.8793661,191.592504,199.3572478,192.6547058,207.5768352,213.9422103,217.2506883,227.000302,235.9651734,213.779564,222.0818393,218.0254269,219.2862755,221.1351173,230.1884099,232.8663286,227.4711987,232.8879906,242.1039505,229.5313464,242.8003724,280.713405,289.3109383,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,105.5874466,100.2964801,89.35644428,96.19975913,118.1740023,101.0887397,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.17377999,71.314706,70.85196039,86.1587078,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Japan,JPN,280.8271764,292.052965,290.1969621,280.53039,288.4054647,297.168611,293.6087739,291.3721025,285.2894649,277.1990409,284.3571283,310.7198997,309.7346827,318.3546893,325.6976826,334.474345,342.4671412,338.7203147,344.3375267,349.7328201,348.0098363,360.2572311,390.8149849,389.9104498,386.7622584
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Canada,CAN,115.5463693,113.9508511,110.691796,197.1927676,191.6267594,185.6579215,187.908024,195.8898239,212.8437372,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Mexico,MEX,31.21264056,29.07692418,28.00656199,27.25210144,30.66028729,31.89257516,30.8675492,31.0087233,34.04344529,36.61782111,36.72482462,42.90203942,43.64484303,44.09424259,45.63480336,48.47248136,49.02194137,52.47782056,54.71016445,54.79813015,54.41124612,58.2924929,63.32854823,62.59507557,61.02581652
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,South Africa,ZAF,122.1252001,134.7664712,133.4971841,157.3047846,137.0111448,141.6750913,149.3741212,157.6820108,170.529507,171.4214188,150.7691791,152.9665302,152.8049896,144.1364062,152.5105131,152.6406546,156.043254,150.1844888,150.6285968,153.8681708,145.9781801,145.6913759,140.4181466,122.302676,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,36.96638679,34.18243851,36.55014025,40.76803287,43.42926373,43.4238447,46.77406625,47.95567377,46.96393572,47.23182828,46.50632361,53.69457592,54.31482434,51.1286561
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Argentina,ARG,32.50284355,35.50442398,34.45169202,37.24336375,62.42108612,50.62782079,41.89491099,34.94079813,28.16860032,25.83251511,21.96153417,25.66379102,25.33231865,26.46596107,30.60122159,33.18739157,34.43213957,40.42762794,37.93224826,38.86839839,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Chile,CHL,..,..,..,83.08121042,85.50507382,84.97627699,83.85723908,80.84878795,79.14560058,85.51843051,102.7410928,106.0575587,104.9983649,109.4883668,112.5230139,115.6565518,119.8431914,121.6904615,126.8508995,128.9059982,134.1401367,143.3121535,147.1156185,126.6584569,133.1335443
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,"Venezuela, RB",VEN,18.19081771,17.56995165,14.90762371,15.78977637,15.26618317,10.60284511,10.51353337,12.64273176,18.42123602,19.94084489,20.18480518,25.90267578,22.50876865,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,90.88519562,100.0497021,90.70813247,84.09235273,84.58752826,91.43190776,108.4600619,85.19330289,78.70656901,65.60249981,57.33485731,48.61021174,50.80521795,41.4530919,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Norway,NOR,..,..,..,93.25802894,100.9258757,105.1483371,105.061009,106.3900827,103.2468399,113.8512669,118.4023325,125.9064185,125.4075555,124.6940047,122.6253921,128.3363454,134.0522858,144.2768362,150.3793443,149.8386297,145.9626386,151.5028759,163.3625156,139.5576524,113.6213761
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,158.3174059,160.1454332,164.981034,163.1625928,163.5622053,167.7915059,184.99549,177.7591407,166.9689409
Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
