Series Name,Series Code,Country Name,Country Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Population, male",SP.POP.TOTL.MA.IN,Japan,JPN,61977978,62057082,62126711,62241801,62351052,62447363,62430367,62398129,62402271,62443045,62444510,62409801,62397763,62263573,62148992,62046104,61951317,61873910,61830297,61765051,61670382,61567714,61375600,61087180,60810077
"Population, male",SP.POP.TOTL.MA.IN,Brazil,BRA,84799768,85981420,87124330,88233218,89303580,90318606,91303580,92281701,93237364,94163019,95059746,95935867,96806825,97676016,98526889,99355387,100185186,101008689,101794390,102567011,103354449,104119798,104779288,105291292,105733027
"Population, male",SP.POP.TOTL.MA.IN,Canada,CAN,14925642,15047875,15193559,15366067,15538106,15680044,15828266,15980635,16144134,16300676,16477121,16666218,16852629,17020916,17213242,17402916,17582153,17714395,17917265,18138320,18405543,18680213,18885404,18995529,19346659
"Population, male",SP.POP.TOTL.MA.IN,Australia,AUS,9241838,9339151,9443035,9563615,9673988,9787220,9894184,10017910,10158068,10352205,10570891,10797546,10967548,11119039,11312918,11504523,11668610,11827651,12005262,12200675,12383903,12570509,12730885,12752077,12899794
"Population, male",SP.POP.TOTL.MA.IN,"Korea, Dem. People's Rep.",PRK,11196822,11291886,11378028,11455522,11523015,11598071,11684142,11762651,11832469,11895221,11953972,12013177,12070099,12125094,12184978,12251346,12324169,12402803,12482556,12559931,12634957,12707874,12778255,12844385,12905119
"Population, male",SP.POP.TOTL.MA.IN,Saudi Arabia,SAU,11706297,12011628,12317247,12623833,12928084,13221628,13489705,13900240,14481085,15083370,15700185,16324114,16865108,17276508,17644476,18009033,18364145,18774108,19291301,19828621,20335495,20836089,20886852,20766246,20979233
"Population, male",SP.POP.TOTL.MA.IN,Israel,ISR,2940245,3017254,3099279,3174306,3240065,3300450,3360721,3422076,3484797,3548771,3613709,3702341,3772673,3846087,3920849,3997866,4078523,4163174,4248793,4335046,4421961,4509772,4592300,4668800,4763616
"Population, male",SP.POP.TOTL.MA.IN,"Iran, Islamic Rep.",IRN,32223035,32715378,33235518,33786412,34099104,34429317,35028219,35630982,36210381,36750402,37258400,37767957,38301112,38783336,39262182,39818340,40556060,41454741,42200628,42789954,43333952,43792157,44134884,44426789,44714592
"Population, male",SP.POP.TOTL.MA.IN,Mexico,MEX,46420593,47168279,47900060,48635540,49386357,50132595,50881240,51619299,52329698,53024314,53699298,54363696,55086407,55882073,56674115,57427865,58145362,58824776,59489629,60126616,60685164,61187228,61587451,61856137,62194954
"Population, male",SP.POP.TOTL.MA.IN,South Africa,ZAF,21703485,21977029,22221377,22447806,22681781,22925383,23176582,23433293,23696246,23972107,24278088,24599914,24927507,25278908,25651390,26036121,26500685,27155417,27418165,27465269,27822349,28207948,28580784,28894608,29168006
"Population, male",SP.POP.TOTL.MA.IN,Nigeria,NGA,58630607,60151488,61748370,63420738,65158785,66946860,68785095,70670683,72611203,74620905,76699005,78846020,81066457,83364643,85713800,88080932,90449577,92803434,95191980,97662955,100165119,102680839,105243174,107827012,110448136
"Population, male",SP.POP.TOTL.MA.IN,"Egypt, Arab Rep.",EGY,34631866,35385649,36137296,36896146,37686851,38492094,39286378,40071848,40852875,41650626,42466097,43295925,44175744,45169115,46209495,47285316,48398933,49472593,50509730,51515521,52490759,53429404,54357401,55260287,56124592
"Population, male",SP.POP.TOTL.MA.IN,Pakistan,PAK,75217269,77366201,79746052,82212668,84278393,86127265,88049526,89942008,91810143,93744001,95745628,97833204,99987484,102047023,103831984,105378643,106815000,107983708,108894512,110003086,111438323,113015042,114815641,116815852,118960880
"Population, male",SP.POP.TOTL.MA.IN,Indonesia,IDN,104503918,106101569,107664942,109210886,110738346,112245542,113702084,115167468,116685330,118236404,119801561,121344803,122882663,124451334,126039491,127582414,129071050,130517327,131909809,133245399,134536680,135798442,136927582,137852478,138703277
"Population, male",SP.POP.TOTL.MA.IN,Singapore,SGP,2001030,2021236,2058118,2110833,2123960,2086728,2106721,2156125,2235301,2346238,2489956,2580983,2638441,2699466,2769034,2816675,2855844,2891691,2930247,2933188,2947272,2981453,2972860,2852509,2947974
"Population, male",SP.POP.TOTL.MA.IN,Malaysia,MYS,11044606,11326235,11631359,11961265,12292325,12621130,12947693,13271796,13592989,13912833,14226719,14530672,14792312,15021118,15254994,15488512,15720763,15947910,16171861,16391213,16597324,16794024,16986172,17166530,17341833
"Population, male",SP.POP.TOTL.MA.IN,Argentina,ARG,17863135,18072503,18280746,18484124,18683681,18879701,19077001,19279145,19484104,19685381,19886051,20095357,20154486,20395723,20634269,20870445,21106519,21340426,21571303,21800696,22027014,22249019,22465694,22678199,22889298
"Population, male",SP.POP.TOTL.MA.IN,Chile,CHL,7453481,7541838,7627655,7711571,7794228,7874834,7952250,8028913,8107283,8186994,8268938,8353799,8437983,8521805,8605184,8688160,8775549,8865948,8971935,9114379,9281300,9450404,9579957,9675022,9729531
"Population, male",SP.POP.TOTL.MA.IN,"Venezuela, RB",VEN,11783049,12013718,12241951,12463799,12684667,12905924,13123521,13339531,13550091,13754221,13949599,14136940,14321888,14504605,14683454,14859050,15028756,15188587,15283987,15183770,14804135,14365872,14113760,13956811,13996791
"Population, male",SP.POP.TOTL.MA.IN,Ukraine,UKR,23239789,23015947,22773527,22518464,22289659,22098936,21919976,21743359,21582931,21443946,21319797,21225759,21150737,21086669,21052629,21023906,20940952,20901186,20840806,20767691,20676671,20561786,20435096,20268329,17449249
"Population, male",SP.POP.TOTL.MA.IN,Norway,NOR,2192346,2208359,2224232,2236622,2249024,2262587,2276562,2293018,2313871,2342728,2377357,2410883,2443786,2479849,2517376,2551391,2583030,2611322,2636304,2658756,2676735,2695841,2712935,2728232,2753603
"Population, male",SP.POP.TOTL.MA.IN,Switzerland,CHE,3472473,3490139,3510707,3533011,3561139,3589820,3616695,3642259,3667699,3705120,3758858,3810541,3853536,3900073,3945595,3995499,4048150,4097813,4147577,4190034,4221862,4253063,4285784,4319945,4354970
"Population, male",SP.POP.TOTL.MA.IN,Sweden,SWE,4373648,4377968,4386578,4400543,4417564,4436701,4456884,4477573,4505908,4543220,4582936,4626413,4670485,4710512,4750463,4796177,4849287,4906255,4973853,5046973,5111494,5168880,5211232,5246680,5285164
"Population, male",SP.POP.TOTL.MA.IN,Netherlands,NLD,7766664,7819972,7877546,7938421,7990446,8029094,8057280,8076039,8089121,8106729,8138778,8181658,8224707,8265148,8298490,8325795,8358842,8399441,8447999,8502002,8555582,8615129,8665375,8712076,8798863
"Population, male",SP.POP.TOTL.MA.IN,Denmark,DNK,2620021,2629626,2639463,2649869,2659320,2667415,2674861,2682791,2692287,2705030,2721812,2737217,2750241,2762387,2773637,2786137,2801192,2821999,2845175,2864553,2879718,2890926,2900148,2913397,2936844
"Population, male",SP.POP.TOTL.MA.IN,Finland,FIN,2512582,2519554,2526195,2533485,2541277,2548930,2557498,2567217,2578051,2590275,2604239,2618383,2631775,2645524,2659632,2673534,2686141,2696703,2706934,2715752,2721234,2725793,2731054,2737509,2745778
"Population, male",SP.POP.TOTL.MA.IN,Austria,AUT,3852266,3862269,3874820,3894335,3918661,3941237,3968722,3999610,4022191,4036230,4049665,4061602,4072621,4088543,4110918,4139517,4177916,4236544,4292559,4325519,4347806,4367938,4387322,4407703,4451873
"Population, male",SP.POP.TOTL.MA.IN,Belgium,BEL,4988730,5000507,5012963,5030684,5053895,5076053,5099079,5128227,5163364,5202866,5245964,5290436,5341400,5414163,5450949,5480089,5508176,5544490,5576976,5602537,5632391,5667234,5695855,5725724,5765978
"Population, male",SP.POP.TOTL.MA.IN,Iceland,ISL,137243,138853,140748,142645,143855,144829,146269,149173,153876,158725,161475,160997,159964,160180,160900,162375,164245,166216,169141,174307,180210,184880,187982,190942,195748
"Population, male",SP.POP.TOTL.MA.IN,New Zealand,NZL,1877523,1884922,1893809,1903542,1936564,1975073,2003827,2025120,2048505,2066607,2083721,2104531,2127776,2143639,2155304,2173160,2212236,2260747,2315033,2366653,2414161,2461701,2522257,2533277,2539990
"Population, male",SP.POP.TOTL.MA.IN,Greece,GRC,5338972,5361389,5383939,5411473,5429975,5440592,5450600,5461841,5472470,5479882,5487237,5493722,5492782,5476950,5439813,5393788,5352340,5312418,5286884,5273998,5261328,5254476,5242307,5212831,5171252
"Population, male",SP.POP.TOTL.MA.IN,Luxembourg,LUX,209265,212404,215218,217664,220026,222984,226576,230296,234135,237883,242384,247284,252173,258327,265181,271828,278610,285650,292233,299619,305653,311845,317212,322141,327537
"Population, male",SP.POP.TOTL.MA.IN,World,WLD,3005160632,3047094726,3088840111,3130462948,3171797210,3212874298,3254008892,3295335349,3337082631,3379103643,3421611800,3464143071,3506579149,3548981932,3593280119,3637908366,3682513104,3726652708,3770341364,3813372533,3855044533,3895198011,3933538393,3966011741,3996636162
"Population, total",SP.POP.TOTL,United States,USA,275854000,279040000,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309327143,311583481,313877662,316059947,318386329,320738994,323071755,325122128,326838199,328329953,331511512,332031554,333287557
"Population, total",SP.POP.TOTL,United Kingdom,GBR,58487141,58682466,58892514,59119673,59370479,59647577,59987905,60401206,60846820,61322463,61806995,62276270,62766365,63258810,63700215,64128273,64602298,65116219,65611593,66058859,66460344,66836327,67081234,67026300,66971411
"Population, total",SP.POP.TOTL,United Arab Emirates,ARE,2921130,3097563,3275333,3454198,3633655,3813443,3993339,4280993,4898954,5872624,6988685,7992644,8481771,8575205,8664969,8751847,8835951,8916899,8994263,9068296,9140169,9211657,9287289,9365145,9441129
"Population, total",SP.POP.TOTL,China,CHN,1241935000,1252735000,1262645000,1271850000,1280400000,1288400000,1296075000,1303720000,1311020000,1317885000,1324655000,1331260000,1337705000,1345035000,1354190000,1363240000,1371860000,1379860000,1387790000,1396215000,1402760000,1407745000,1411100000,1412360000,1412175000
"Population, total",SP.POP.TOTL,India,IND,1021434576,1040500054,1059633675,1078970907,1098313039,1117415123,1136264583,1154638713,1172373788,1189691809,1206734806,1223640160,1240613620,1257621191,1274487215,1291132063,1307246509,1322866505,1338636340,1354195680,1369003306,1383112050,1396387127,1407563842,1417173173
"Population, total",SP.POP.TOTL,Russian Federation,RUS,147670784,147214776,146596869,145976482,145306497,144648618,144067316,143518814,143049637,142805114,142742366,142785349,142849468,142960908,143201721,143506995,143819667,144096870,144342397,144496739,144477859,144406261,144073139,143449286,143555736
"Population, total",SP.POP.TOTL,France,FRA,60192790,60504420,60921384,61367388,61816234,62256970,62716306,63188395,63628261,64021737,64379696,64710879,65030575,65345233,65662240,66002289,66312067,66548272,66724104,66918020,67158348,67388001,67571107,67749632,67935660
"Population, total",SP.POP.TOTL,Germany,DEU,82047195,82100243,82211508,82349925,82488495,82534176,82516260,82469422,82376451,82266372,82110097,81902307,81776930,80274983,80425823,80645605,80982500,81686611,82348669,82657002,82905782,83092962,83160871,83196078,84079811
"Population, total",SP.POP.TOTL,Japan,JPN,126400000,126631000,126843000,127149000,127445000,127718000,127761000,127773000,127854000,128001000,128063000,128047000,128070000,127833000,127629000,127445000,127276000,127141000,127076000,126972000,126811000,126633000,126261000,125681593,125124989
"Population, total",SP.POP.TOTL,Brazil,BRA,171039804,173486281,175873720,178211881,180476685,182629278,184722043,186797334,188820682,190779453,192672317,194517549,196353492,198185302,199977707,201721767,203459650,205188205,206859578,208504960,210166592,211782878,213196304,214326223,215313498
"Population, total",SP.POP.TOTL,Canada,CAN,30155173,30401286,30685730,31020902,31360079,31644028,31940655,32243753,32571174,32889025,33247118,33628895,34004889,34339328,34714222,35082954,35437435,35702908,36109487,36545236,37065084,37601230,38007166,38226498,38929902
"Population, total",SP.POP.TOTL,Australia,AUS,18607584,18812264,19028802,19274701,19495210,19720737,19932722,20176844,20450966,20827622,21249199,21691653,22031750,22340024,22733465,23128129,23475686,23815995,24190907,24594202,24966643,25340217,25655289,25688079,25978935
"Population, total",SP.POP.TOTL,"Korea, Dem. People's Rep.",PRK,23023636,23204498,23367059,23512522,23638411,23781707,23948930,24100982,24235761,24356506,24469047,24581509,24686435,24783789,24887770,25001819,25126131,25258015,25389611,25516321,25638149,25755441,25867467,25971909,26069416
"Population, total",SP.POP.TOTL,Saudi Arabia,SAU,20472580,21009660,21547390,22085929,22623415,23150847,23661808,24397644,25382870,26400068,27437353,28483797,29411929,30150945,30821543,31482498,32125564,32749848,33416270,34193122,35018133,35827362,35997107,35950396,36408820
"Population, total",SP.POP.TOTL,Israel,ISR,5971000,6125000,6289000,6439000,6570000,6689700,6809000,6930100,7053700,7180100,7308800,7485600,7623600,7765800,7910500,8059500,8215700,8380100,8546000,8713300,8882800,9054000,9215100,9364700,9550600
"Population, total",SP.POP.TOTL,"Iran, Islamic Rep.",IRN,63461421,64474745,65544383,66674851,67327117,67954699,69061674,70182594,71275760,72319418,73318394,74322685,75373855,76342971,77324451,78458928,79961672,81790841,83306231,84505076,85617562,86564202,87290193,87923432,88550570
"Population, total",SP.POP.TOTL,Mexico,MEX,94767284,96334810,97873442,99394288,100917081,102429341,103945813,105442402,106886790,108302973,109684489,111049428,112532401,114150481,115755909,117290686,118755887,120149897,121519221,122839258,124013861,125085311,125998302,126705138,127504125
"Population, total",SP.POP.TOTL,South Africa,ZAF,45852166,46364681,46813266,47229714,47661514,48104048,48556071,49017147,49491756,49996094,50565812,51170779,51784921,52443325,53145033,53873616,54729551,55876504,56422274,56641209,57339635,58087055,58801927,59392255,59893885
"Population, total",SP.POP.TOTL,Nigeria,NGA,116690527,119695565,122851984,126152678,129583026,133119801,136756848,140490722,144329764,148294028,152382506,156595758,160952853,165463745,170075932,174726123,179379016,183995785,188666931,193495907,198387623,203304492,208327405,213401323,218541212
"Population, total",SP.POP.TOTL,"Egypt, Arab Rep.",EGY,68446011,69907887,71371371,72854261,74393759,75963322,77522427,79075310,80629670,82218755,83844783,85501064,87252413,89200054,91240376,93377890,95592324,97723799,99784030,101789386,103740765,105618671,107465134,109262178,110990103
"Population, total",SP.POP.TOTL,Pakistan,PAK,145476106,149694462,154369924,159217727,163262807,166876680,170648620,174372098,178069984,181924521,185931955,190123222,194454498,198602738,202205861,205337562,208251628,210969298,213524840,216379655,219731479,223293280,227196741,231402117,235824862
"Population, total",SP.POP.TOTL,Indonesia,IDN,207855486,210996910,214072421,217112437,220115092,223080121,225938595,228805144,231797427,234858289,237936543,240981299,244016173,247099697,250222695,253275918,256229761,259091970,261850182,264498852,267066843,269582878,271857970,273753191,275501339
"Population, total",SP.POP.TOTL,Singapore,SGP,3927213,3958723,4027887,4138012,4175950,4114826,4166664,4265762,4401365,4588599,4839396,4987573,5076732,5183688,5312437,5399162,5469724,5535002,5607283,5612253,5638676,5703569,5685807,5453566,5637022
"Population, total",SP.POP.TOTL,Malaysia,MYS,21810542,22368655,22945150,23542517,24142445,24739411,25333247,25923536,26509413,27092604,27664296,28217204,28717731,29184133,29660212,30134807,30606459,31068833,31526418,31975806,32399271,32804020,33199993,33573874,33938221
"Population, total",SP.POP.TOTL,Argentina,ARG,36233195,36653031,37070774,37480493,37885028,38278164,38668796,39070501,39476851,39876111,40273769,40684338,40788453,41261490,41733271,42202935,42669500,43131966,43590368,44044811,44494502,44938712,45376763,45808747,46234830
"Population, total",SP.POP.TOTL,Chile,CHL,14996742,15176410,15351799,15523978,15693790,15859112,16017966,16175311,16334575,16495538,16661462,16833447,17004162,17173573,17341771,17509925,17687108,17870124,18083879,18368577,18701450,19039485,19300315,19493184,19603733
"Population, total",SP.POP.TOTL,"Venezuela, RB",VEN,23503819,23966960,24427729,24880203,25330929,25782029,26226927,26668785,27102081,27525097,27933833,28327892,28715022,29096159,29470426,29838021,30193258,30529716,30741464,30563433,29825653,28971683,28490453,28199867,28301696
"Population, total",SP.POP.TOTL,Ukraine,UKR,50144500,49674000,49176500,48662400,48202470,47812949,47451626,47105171,46787786,46509355,46258189,46053331,45870741,45706086,45593342,45489648,45272155,45154036,45004673,44831135,44622518,44386203,44132049,43792855,38000000
"Population, total",SP.POP.TOTL,Norway,NOR,4431464,4461913,4490967,4513751,4538159,4564855,4591910,4623291,4660677,4709153,4768212,4828726,4889252,4953088,5018573,5079623,5137232,5188607,5234519,5276968,5311916,5347896,5379475,5408320,5457127
"Population, total",SP.POP.TOTL,Switzerland,CHE,7110001,7143991,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840,8514329,8575280,8638167,8703405,8769741
"Population, total",SP.POP.TOTL,Sweden,SWE,8850974,8857874,8872109,8895960,8924958,8958229,8993531,9029572,9080505,9148092,9219637,9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698,10175214,10278887,10353442,10415811,10486941
"Population, total",SP.POP.TOTL,Netherlands,NLD,15707209,15812088,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17131296,17231624,17344874,17441500,17533044,17703090
"Population, total",SP.POP.TOTL,Denmark,DNK,5304219,5321799,5339616,5358783,5375931,5390574,5404523,5419432,5437272,5461438,5493621,5523095,5547683,5570572,5591572,5614932,5643475,5683483,5728010,5764980,5793636,5814422,5831404,5856733,5903037
"Population, total",SP.POP.TOTL,Finland,FIN,5153498,5165474,5176209,5188008,5200598,5213014,5228172,5246096,5266268,5288720,5313399,5338871,5363352,5388272,5413971,5438972,5461512,5479531,5495303,5508214,5515525,5521606,5529543,5541017,5556880
"Population, total",SP.POP.TOTL,Austria,AUT,7976789,7992324,8011566,8042293,8081957,8121423,8171966,8227829,8268641,8295487,8321496,8343323,8363404,8391643,8429991,8479823,8546356,8642699,8736668,8797566,8840521,8879920,8916864,8955797,9042528
"Population, total",SP.POP.TOTL,Belgium,BEL,10203008,10226419,10251250,10286570,10332785,10376133,10421137,10478617,10547958,10625700,10709973,10796493,10895586,11038264,11106932,11159407,11209057,11274196,11331422,11375158,11427054,11488980,11538604,11592952,11669446
"Population, total",SP.POP.TOTL,Iceland,ISL,274047,277381,281205,284968,287523,289521,292074,296734,303782,311566,317414,318499,318041,319014,320716,323764,327386,330815,335439,343400,352721,360563,366463,372520,381900
"Population, total",SP.POP.TOTL,New Zealand,NZL,3815000,3835100,3857700,3880500,3948500,4027200,4087500,4133900,4184600,4223800,4259800,4302600,4350700,4384000,4408100,4442100,4516500,4609400,4714100,4813600,4900600,4979200,5090200,5111400,5124100
"Population, total",SP.POP.TOTL,Greece,GRC,10720509,10761698,10805808,10862132,10902022,10928070,10955141,10987314,11020362,11048473,11077841,11107017,11121341,11104899,11045011,10965211,10892413,10820883,10775971,10754679,10732882,10721582,10698599,10641221,10566531
"Population, total",SP.POP.TOTL,Luxembourg,LUX,424700,430475,436300,441525,446175,451630,458095,465158,472637,479993,488650,497783,506953,518347,530946,543360,556319,569604,582014,596336,607950,620001,630419,640064,650774
"Population, total",SP.POP.TOTL,World,WLD,5979726559,6062288850,6144321462,6226348086,6308140970,6389462496,6470924346,6552700448,6635110367,6717878341,6801710019,6885849785,6970038720,7053994597,7141487869,7229731581,7317970484,7405277863,7492156881,7578220703,7661776612,7742682218,7820963775,7888161297,7951149546
Rural land area (sq. km),AG.LND.TOTL.RU.K2,United States,USA,..,..,8923738.70163917,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8903098.42729533,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,United Kingdom,GBR,..,..,219748.34409069,..,..,..,..,..,..,..,..,..,..,..,..,..,..,218902.7593454,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,United Arab Emirates,ARE,..,..,78110.12854791,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77233.34084382,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,China,CHN,..,..,8809352.8551324,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8723723.0597445,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,India,IND,..,..,3002756.1517016,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2956471.2664466,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Russian Federation,RUS,..,..,16224150.8875575,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16224183.4733805,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,France,FRA,..,..,525138.99924832,..,..,..,..,..,..,..,..,..,..,..,..,..,..,522936.09931449,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Germany,DEU,..,..,316844.82211299,..,..,..,..,..,..,..,..,..,..,..,..,..,..,316383.48005233,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Japan,JPN,..,..,317471.40292568,..,..,..,..,..,..,..,..,..,..,..,..,..,..,316736.20486046,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Brazil,BRA,..,..,8390315.2790604,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8385496.4837053,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Canada,CAN,..,..,9198346.025664,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9197138.4731302,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Australia,AUS,..,..,7651569.2271841,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7650418.0828306,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,"Korea, Dem. People's Rep.",PRK,..,..,119228.37652397,..,..,..,..,..,..,..,..,..,..,..,..,..,..,119025.2202731,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Saudi Arabia,SAU,..,..,1910663.27793364,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1908957.38877812,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Israel,ISR,..,..,19705.2759195834,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19195.2299065299,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,"Iran, Islamic Rep.",IRN,..,..,1604073.3562922,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1601053.3535607,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Mexico,MEX,..,..,1927740.2493736,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1920993.8502536,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,South Africa,ZAF,..,..,1206308.20359592,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1204427.39290491,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Nigeria,NGA,..,..,888443.055627,..,..,..,..,..,..,..,..,..,..,..,..,..,..,882024.655876,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,"Egypt, Arab Rep.",EGY,..,..,974101.07385994,..,..,..,..,..,..,..,..,..,..,..,..,..,..,971206.19860134,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Pakistan,PAK,..,..,842518.6600035,..,..,..,..,..,..,..,..,..,..,..,..,..,..,821721.3634625,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Indonesia,IDN,..,..,1831782.785616,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1820838.066132,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Singapore,SGP,..,..,236.6093315053,..,..,..,..,..,..,..,..,..,..,..,..,..,..,210.1625760848,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Malaysia,MYS,..,..,320145.8770563,..,..,..,..,..,..,..,..,..,..,..,..,..,..,318197.5660893,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Argentina,ARG,..,..,2736792.2863097,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2735389.70194,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Chile,CHL,..,..,724085.00515071,..,..,..,..,..,..,..,..,..,..,..,..,..,..,723594.53117039,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,"Venezuela, RB",VEN,..,..,899829.0993071,..,..,..,..,..,..,..,..,..,..,..,..,..,..,899029.2576645,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Ukraine,UKR,..,..,568766.76835188,..,..,..,..,..,..,..,..,..,..,..,..,..,..,569709.5061822,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Norway,NOR,..,..,306403.19577749,..,..,..,..,..,..,..,..,..,..,..,..,..,..,306188.4557873,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Switzerland,CHE,..,..,35391.6221667,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34763.5812741,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Sweden,SWE,..,..,411351.87162959,..,..,..,..,..,..,..,..,..,..,..,..,..,..,411134.30594835,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Netherlands,NLD,..,..,26810.09789206,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26211.90391782,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Denmark,DNK,..,..,40497.34822253,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40365.62700386,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Finland,FIN,..,..,302886.66055754,..,..,..,..,..,..,..,..,..,..,..,..,..,..,302765.49830872,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Austria,AUT,..,..,80319.2499069,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80030.8866097,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Belgium,BEL,..,..,23549.86834213,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22780.524085324,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Iceland,ISL,..,..,88805.28374773,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88792.010778,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,New Zealand,NZL,..,..,270678.0430765,..,..,..,..,..,..,..,..,..,..,..,..,..,..,270548.62855949,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Greece,GRC,..,..,128880.241048,..,..,..,..,..,..,..,..,..,..,..,..,..,..,128795.91088826,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,Luxembourg,LUX,..,..,2322.51639576,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2247.07842446,..,..,..,..,..,..,..
Rural land area (sq. km),AG.LND.TOTL.RU.K2,World,WLD,..,..,128013902.185978,..,..,..,..,..,..,..,..,..,..,..,..,..,..,127716390.182616,..,..,..,..,..,..,..
Rural population,SP.RUR.TOTL,United States,USA,59647910,59318323,59093274,59176653,59224903,59231337,59272576,59316092,59380586,59435929,59486862,59495270,59477423,59375348,59263241,59106371,58955597,58788250,58598755,58333412,57994170,57592357,57470836,56867044,56378923
